"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"P001","Internet i comunicacions","WiFi BCN","430162.666","4587947.496","430070.739","4587746.509","2.162949","41.438246","Punt de connexió Barcelona WiFi a la cruïlla del carrer Mont-ral amb carrer Dr. Letamendi","07","43","Horta-Guinardó","Horta","C Mont-ral, 31",""
"P001","Internet i comunicacions","WiFi BCN","430027.636","4584092.158","429935.709","4583891.207","2.161779","41.403512","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bailén amb Travessera de Gràcia","06","31","Gràcia","la Vila de Gràcia","C Bailèn, 237",""
"P001","Internet i comunicacions","WiFi BCN","431928.719","4581974.208","431836.773","4581773.276","2.184759","41.384599","Punt de connexió Barcelona WiFi a la cruïlla de l 'Av. Marquès de l'Argentera amb el carrer Comerç","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Av Marquès de l'Argentera, 13",""
"P001","Internet i comunicacions","WiFi BCN","429638.841","4584829.184","429546.917","4584628.226","2.157043","41.410116","Associació de Gent Gran Pau Casals - Casal Cardener","06","30","Gràcia","la Salut","C Cardener, 45","932100803"
"P001","Internet i comunicacions","WiFi BCN","430050.67","4581405.295","429958.742","4581204.368","2.162365","41.379314","Punt de connexió Barcelona WiFi a la cruïlla del carrer Comte d'Urgell amb Tamarit","02","10","Eixample","Sant Antoni","C Comte d'Urgell, 12",""
"P001","Internet i comunicacions","WiFi BCN","433284.815","4583630.583","433192.857","4583429.635","2.200794","41.399632","Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Llull","10","68","Sant Martí","el Poblenou","C Llacuna, 26",""
"P001","Internet i comunicacions","WiFi BCN","427652.576","4582105.603","427560.67","4581904.671","2.133606","41.385409","Centre Esportiu Municipal Les Corts","04","19","Les Corts","les Corts","Trav Corts, 252*254","933632992"
"P001","Internet i comunicacions","WiFi BCN","429379.246","4581179.723","429287.324","4580978.799","2.154363","41.377224","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Entença amb Sepúlveda","02","10","Eixample","Sant Antoni","C Sepúlveda, 41",""
"P001","Internet i comunicacions","WiFi BCN","428781.62","4580816.538","428689.703","4580615.617","2.14726","41.3739","Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de les Corts Catalanes amb Mèxic","03","15","Sants-Montjuïc","Hostafrancs","Ctra Bordeta, 12",""
"P001","Internet i comunicacions","WiFi BCN","429365.268","4581346.557","429273.346","4581145.631","2.154176","41.378725","Punt de connexió Barcelona WiFi a la cruïlla del c. Rocafort amb la Gran Via de les Corts Catalanes","02","10","Eixample","Sant Antoni","G.V. Corts Catalanes, 448",""
"P001","Internet i comunicacions","WiFi BCN","428460.589","4583462.164","428368.676","4583261.219","2.143108","41.397699","Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Rector Ubach","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Santaló, 87",""
"P001","Internet i comunicacions","WiFi BCN","433558.791","4584424.554","433466.831","4584223.598","2.203984","41.406805","Casal de Gent Gran Quatre Cantons","10","68","Sant Martí","el Poblenou","Camí Antic de València, 116","933070674"
"P001","Internet i comunicacions","WiFi BCN","432092.198","4586195.766","432000.252","4585994.794","2.18624","41.422635","Espai Jove Garcilaso","09","61","Sant Andreu","la Sagrera","C Garcilaso, 103","932562959"
"P001","Internet i comunicacions","WiFi BCN","432250.36","4584233.367","432158.412","4584032.414","2.188352","41.404974","Espai Jove  Clot i Camp de l'Arpa","10","65","Sant Martí","el Clot","G.V. Corts Catalanes, 837","932318432"
"P001","Internet i comunicacions","WiFi BCN","428823.108","4582866.997","428731.191","4582666.057","2.147515","41.392371","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Buenos Aires","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 226",""
"P001","Internet i comunicacions","WiFi BCN","433333.541","4583941.89","433241.583","4583740.939","2.201342","41.402439","Punt de connexió Barcelona WiFi a la cruïlla del carrer Marià Aguiló amb Pujades","10","68","Sant Martí","el Poblenou","C Marià Aguiló, 54",""
"P001","Internet i comunicacions","WiFi BCN","429477.404","4582392.355","429385.481","4582191.419","2.155395","41.388154","Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb carrer Mallorca","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Casanova, 128",""
"P001","Internet i comunicacions","WiFi BCN","430610.005","4584782.319","430518.072","4584581.361","2.168666","41.409778","Jardins del  Baix Guinardó","07","33","Horta-Guinardó","el Baix Guinardó","C Marina, 372*382","010"
"P001","Internet i comunicacions","WiFi BCN","428092.339","4583550.449","428000.429","4583349.503","2.138693","41.398462","Punt de connexió Barcelona WiFi a la cruïlla del carrer Vallmajor amb carrer Raset","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Vallmajor, 15",""
"P001","Internet i comunicacions","WiFi BCN","429845.436","4581404.764","429753.51","4581203.838","2.159911","41.379291","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb Floridablanca","02","10","Eixample","Sant Antoni","C Comte Borrell, 97",""
"P001","Internet i comunicacions","WiFi BCN","427589.96","4582575.878","427498.055","4582374.941","2.132801","41.389639","Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb Avinguda Diagonal","04","19","Les Corts","les Corts","C Numància, 173",""
"P001","Internet i comunicacions","WiFi BCN","429006.418","4582296.955","428914.5","4582096.021","2.149774","41.387253","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb carrer Rosselló","02","09","Eixample","la Nova Esquerra de l'Eixample","C Comte Borrell, 244",""
"P001","Internet i comunicacions","WiFi BCN","428551.476","4583632.356","428459.562","4583431.409","2.144175","41.39924","Punt de connexió Barcelona WiFi a la cruïlla del carrer de Tavern amb carrer Via Augusta","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","C Tavern, 40",""
"P001","Internet i comunicacions","WiFi BCN","429753.57","4583083.83","429661.645","4582882.888","2.158618","41.394406","Punt de connexió Barcelona WiFi a la cruïlla de Rambla de Catalunya amb Rosselló","02","07","Eixample","la Dreta de l'Eixample","Rbla Catalunya, 117",""
"P001","Internet i comunicacions","WiFi BCN","426689.211","4583041.298","426597.314","4582840.357","2.121972","41.393749","Jardins de Vil·la Cecília","05","23","Sarrià-Sant Gervasi","Sarrià","Santa Amèlia, 1","010"
"P001","Internet i comunicacions","WiFi BCN","434783.315","4584938.51","434691.344","4584737.549","2.218577","41.411535","Punt de connexió Barcelona WiFi a la cruïlla de la Rambla Prim amb Avinguda Diagonal","10","70","Sant Martí","el Besòs i el Maresme","Av Diagonal, 2",""
"P001","Internet i comunicacions","WiFi BCN","429742.878","4581896.461","429650.953","4581695.53","2.158628","41.383711","Punt de connexió Barcelona WiFi a la cruïlla del carrer Villarroel amb carrer Diputació","02","08","Eixample","l'Antiga Esquerra de l'Eixample","C Villarroel, 71",""
"P001","Internet i comunicacions","WiFi BCN","430975.787","4582926.505","430883.851","4582725.564","2.173254","41.393095","Punt de connexió Barcelona WiFi a la cruïlla del carrer Girona amb Gran Via de les Corts Catalanes","02","07","Eixample","la Dreta de l'Eixample","G.V. Corts Catalanes, 686",""
"P001","Internet i comunicacions","WiFi BCN","431589.767","4586503.931","431497.826","4586302.957","2.180193","41.425368","Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb la Plaça del Doctor Modrego","09","62","Sant Andreu","el Congrés i els Indians","Pl Doctor Modrego, 3",""
"P001","Internet i comunicacions","WiFi BCN","433468.419","4583438.916","433376.46","4583237.97","2.203011","41.39792","Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Doctor Trueta","10","68","Sant Martí","el Poblenou","C Llacuna, 9",""
"P001","Internet i comunicacions","WiFi BCN","431205.753","4582467.419","431113.814","4582266.482","2.176057","41.38898","Punt de connexió Barcelona WiFi a la cruïlla del carrer Trafalgar amb Ortigosa","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","C Trafalgar, 30",""
"P001","Internet i comunicacions","WiFi BCN","431413.386","4582381.096","431321.445","4582180.16","2.17855","41.38822","Espai Jove Palau Alòs","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","C Sant Pere Més Baix, 55","932681224"
"P001","Internet i comunicacions","WiFi BCN","430324.61","4583994.947","430232.68","4583793.996","2.165343","41.402662","Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb el carrer Indústria","06","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","Pg Sant Joan, 166",""
"P001","Internet i comunicacions","WiFi BCN","430754.41","4583323.9","430662.476","4583122.955","2.170561","41.396655","Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb carrer Bailèn","02","07","Eixample","la Dreta de l'Eixample","C Aragó, 339",""
"P001","Internet i comunicacions","WiFi BCN","433675.537","4587888.326","433583.577","4587687.338","2.205","41.438012","Casal de Gent Gran Bon Pastor","09","59","Sant Andreu","el Bon Pastor","C Alfarràs, 30*38","933115776"
"P001","Internet i comunicacions","WiFi BCN","431737.17","4583055.87","431645.227","4582854.928","2.182346","41.394325","Estació d'Autobusos Barcelona Nord","02","05","Eixample","el Fort Pienc","C Alí Bei, 80",""
"P001","Internet i comunicacions","WiFi BCN","429250.973","4579945.136","429159.052","4579744.223","2.152973","41.366093","Jardins d'Aclimatació de Montjuïc","03","11","Sants-Montjuïc","el Poble-sec","Av Estadi, 42*48","010"
"P001","Internet i comunicacions","WiFi BCN","432560.981","4581303.058","432469.029","4581102.132","2.192395","41.378608","Platja de la Barceloneta","01","03","Ciutat Vella","la Barceloneta","Pg Marítim Barceloneta, 14",""
"P001","Internet i comunicacions","WiFi BCN","429762.96","4581555.85","429671.034","4581354.922","2.158908","41.380645","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Comte Borrell amb Sepúlveda","02","10","Eixample","Sant Antoni","C Sepúlveda, 109",""
"P001","Internet i comunicacions","WiFi BCN","429266.602","4581617.926","429174.681","4581416.998","2.152965","41.381161","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer del Consell de Cent","02","09","Eixample","la Nova Esquerra de l'Eixample","C Calàbria, 137",""
"P001","Internet i comunicacions","WiFi BCN","431795.663","4581769.562","431703.719","4581568.632","2.183191","41.382745","Punt de connexió Barcelona WiFi a la cruïlla de Pla de Palau amb el Passeig d'Isabel II","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pla Palau, 22",""
"P001","Internet i comunicacions","WiFi BCN","428222.463","4581161.896","428130.551","4580960.972","2.140533","41.376961","El Punt - Punt infoJOVE de Sants-Montjuïc","03","18","Sants-Montjuïc","Sants","C Muntadas, 1*5","932914254"
"P001","Internet i comunicacions","WiFi BCN","430749.876","4581371.791","430657.941","4581170.865","2.17073","41.379073","Oficina de l'Habitatge de Ciutat Vella","01","01","Ciutat Vella","el Raval","Pl Salvador Seguí, 13","010"
"P001","Internet i comunicacions","WiFi BCN","428141.733","4582413.716","428049.823","4582212.781","2.139419","41.388228","Jardins d'Interior d'Illa de Gaietà Renom","04","19","Les Corts","les Corts","C Montnegre, 39",""
"P001","Internet i comunicacions","WiFi BCN","428978.263","4581906.662","428886.345","4581705.731","2.149483","41.383736","Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb Mallorca","02","09","Eixample","la Nova Esquerra de l'Eixample","C Calàbria, 189",""
"P001","Internet i comunicacions","WiFi BCN","429041.254","4581306.05","428949.335","4581105.125","2.150307","41.378332","Punt de connexió Barcelona WiFi a la cruïlla del carrer Vilamarí amb Diputació","02","09","Eixample","la Nova Esquerra de l'Eixample","C Vilamarí, 62",""
"P001","Internet i comunicacions","WiFi BCN","430182.354","4582762.912","430090.425","4582561.973","2.163783","41.391553","Fundació Antoni Tàpies","02","07","Eixample","la Dreta de l'Eixample","C Aragó, 255","934870315"
"P001","Internet i comunicacions","WiFi BCN","431525.921","4586354.234","431433.98","4586153.261","2.179446","41.424014","Associació el Caliu - Casal Congrés-Indians","09","62","Sant Andreu","el Congrés i els Indians","C Manigua, 25*35","933513953"
"P001","Internet i comunicacions","WiFi BCN","431867.856","4581809.917","431775.911","4581608.986","2.18405","41.383114","Punt de connexió Barcelona WiFi a Pla de Palau amb l'Avinguda Marquès d'Argentera","01","04","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pla Palau, 15",""
"P001","Internet i comunicacions","WiFi BCN","431476.922","4584147.05","431384.981","4583946.098","2.17911","41.404131","Punt de connexió Barcelona WiFi a la cruïlla del carrer Padilla amb carrer València","02","06","Eixample","la Sagrada Família","C Padilla, 227",""
"P001","Internet i comunicacions","WiFi BCN","428387.528","4580663.496","428295.615","4580462.577","2.142566","41.372487","Punt de connexió Barcelona WiFi a la cruïlla del carrer Moianés amb Ctra de la Bordeta","03","15","Sants-Montjuïc","Hostafrancs","C Moianès, 42",""
"P001","Internet i comunicacions","WiFi BCN","430262.768","4587477.304","430170.839","4587276.321","2.164201","41.43402","Casal de Gent Gran Can Peguera","08","47","Nou Barris","Can Peguera","C Camós, 3","934292775"
"P001","Internet i comunicacions","WiFi BCN","433228.309","4584261.901","433136.352","4584060.947","2.200048","41.405313","Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Pere IV","10","68","Sant Martí","el Poblenou","C Bilbao, 123",""
"P001","Internet i comunicacions","WiFi BCN","431585.4","4588318.693","431493.46","4588117.702","2.179935","41.441712","Casal de Barri de Prosperitat","08","52","Nou Barris","la Prosperitat","Pl Àngel Pestaña, 1","933 538 644"
"P001","Internet i comunicacions","WiFi BCN","434330.892","4584347.968","434238.925","4584147.013","2.213229","41.406179","Punt de connexió Barcelona WiFi a la cruïlla del carrer Selva de Mar amb Passeig del Taulat","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","C Selva de Mar, 18",""
